645 	 -0.0 	 0.060 	 27
646 	 -0.0 	 0.080 	 35
647 	 -0.0 	 0.010 	 29
648 	 -0.0 	 0.190 	 28
649 	 -0.0 	 0.010 	 16
650 	 -0.0 	 0.030 	 32
651 	 -0.0 	 0.150 	 28
652 	 -0.0 	 0.010 	 36
653 	 -0.0 	 0.070 	 21
654 	 1.0 	 0.010 	 9
655 	 1.0 	 0.160 	 9
656 	 -0.0 	 0.020 	 25
657 	 -0.0 	 0.040 	 24
658 	 -0.0 	 0.060 	 14
659 	 1.0 	 0.120 	 10
660 	 -0.0 	 0.100 	 13
661 	 -0.0 	 0.080 	 23
662 	 -0.0 	 0.110 	 35
663 	 -0.0 	 0.070 	 15
664 	 -0.0 	 0.140 	 35
665 	 -0.0 	 0.090 	 36
666 	 -0.0 	 0.050 	 16
667 	 -0.0 	 0.190 	 13
668 	 -0.0 	 0.170 	 27
669 	 1.0 	 0.090 	 12
670 	 1.0 	 0.120 	 8
671 	 -0.0 	 0.140 	 32
672 	 1.0 	 0.190 	 10
673 	 -0.0 	 0.170 	 35
674 	 1.0 	 0.150 	 8
675 	 1.0 	 0.200 	 10
676 	 1.0 	 0.100 	 8
677 	 -0.0 	 0.180 	 24
678 	 1.0 	 0.130 	 13
679 	 -0.0 	 0.160 	 29
680 	 -0.0 	 0.030 	 15
681 	 -0.0 	 0.020 	 13
682 	 -0.0 	 0.010 	 21
683 	 1.0 	 0.150 	 8
684 	 1.0 	 0.130 	 7
685 	 -0.0 	 0.020 	 15
686 	 -0.0 	 0.080 	 23
687 	 0.0 	 0.030 	 33
688 	 -0.0 	 0.160 	 21
689 	 -0.0 	 0.010 	 33
690 	 -0.0 	 0.070 	 33
691 	 -0.0 	 0.190 	 30
692 	 1.0 	 0.090 	 10
693 	 -0.0 	 0.060 	 35
694 	 -0.0 	 0.200 	 31
695 	 -0.0 	 0.070 	 36
696 	 1.0 	 0.020 	 7
697 	 -0.0 	 0.110 	 32
698 	 1.0 	 0.090 	 9
699 	 -0.0 	 0.180 	 23
700 	 -0.0 	 0.100 	 18
701 	 1.0 	 0.100 	 27
702 	 0.0 	 0.130 	 25
703 	 0.0 	 0.080 	 35
704 	 0.0 	 0.190 	 30
705 	 0.0 	 0.180 	 34
706 	 1.0 	 0.100 	 26
707 	 0.0 	 0.160 	 35
708 	 0.0 	 0.120 	 23
709 	 1.0 	 0.050 	 27
710 	 0.0 	 0.160 	 34
711 	 0.0 	 0.060 	 24
712 	 0.0 	 0.120 	 26
713 	 1.0 	 0.020 	 24
714 	 0.0 	 0.020 	 34
715 	 0.0 	 0.200 	 25
716 	 1.0 	 0.190 	 28
717 	 1.0 	 0.070 	 26
718 	 0.0 	 0.110 	 32
719 	 0.0 	 0.090 	 34
720 	 0.0 	 0.070 	 35
721 	 0.0 	 0.090 	 26
722 	 0.0 	 0.170 	 27
723 	 0.0 	 0.070 	 36
724 	 0.0 	 0.090 	 30
725 	 0.0 	 0.110 	 36
726 	 0.0 	 0.100 	 28
727 	 0.0 	 0.130 	 33
728 	 0.0 	 0.160 	 36
729 	 0.0 	 0.010 	 31
730 	 0.0 	 0.050 	 25
731 	 1.0 	 0.010 	 23
732 	 0.0 	 0.040 	 30
733 	 0.0 	 0.010 	 33
734 	 0.0 	 0.170 	 31
735 	 0.0 	 0.140 	 36
736 	 1.0 	 0.150 	 25
737 	 0.0 	 0.200 	 31
738 	 0.0 	 0.090 	 29
739 	 0.0 	 0.100 	 35
740 	 0.0 	 0.020 	 25
741 	 0.0 	 0.120 	 26
742 	 0.0 	 0.160 	 35
743 	 0.0 	 0.110 	 32
744 	 0.0 	 0.040 	 30
745 	 0.0 	 0.030 	 34
746 	 1.0 	 0.130 	 28
747 	 0.0 	 0.090 	 35
